sale,SKU,date,quantity_sold,brand,price,cost,store,revenue,profit
365,HL1015,1/11/2018,5,Sony,700,290,São Paulo,3500,2050
366,HL1005,1/11/2018,5,Canon,1500,620,Goiânia,7500,4400
367,HL1021,1/11/2018,5,Samsung,3000,1530,Goiânia,15000,7350
368,HL1001,1/11/2018,5,LG,2600,1660,Recife,13000,4700
369,HL1001,1/11/2018,2,LG,2600,1820,São Paulo,5200,1560
370,HL1015,1/11/2018,1,Sony,700,470,São Paulo,700,230
371,HL1015,1/11/2018,1,Sony,700,390,Salvador,700,310
372,HL1020,1/11/2018,3,Motorola,1500,1040,Fortaleza,4500,1380
373,HL1005,1/11/2018,5,Canon,1500,980,Fortaleza,7500,2600
374,HL1015,1/11/2018,2,Sony,700,350,Recife,1400,700
375,HL1015,1/11/2018,5,Sony,700,480,Belo Horizonte,3500,1100
376,HL1007,1/11/2018,3,Dell,2300,1360,Fortaleza,6900,2820
377,HL1001,1/11/2018,4,LG,2600,1070,Fortaleza,10400,6120
378,HL1008,1/11/2018,4,Philco,2000,820,Fortaleza,8000,4720
379,HL1024,1/12/2018,2,Acer,2400,1610,São Paulo,4800,1580
380,HL1019,1/12/2018,1,Apple,6500,3840,Curitiba,6500,2660
381,HL1013,1/12/2018,3,Nikon,1550,780,Recife,4650,2310
382,HL1007,1/12/2018,3,Dell,2300,1100,Curitiba,6900,3600
383,HL1021,1/12/2018,3,Samsung,3000,1440,São Paulo,9000,4680
384,HL1001,1/12/2018,4,LG,2600,1330,Porto Alegre,10400,5080
385,HL1001,1/12/2018,2,LG,2600,1300,Salvador,5200,2600
386,HL1010,1/12/2018,3,Apple,1900,800,Curitiba,5700,3300
387,HL1021,1/12/2018,2,Samsung,3000,1770,Campinas,6000,2460
388,HL1006,1/12/2018,5,Samsung,1400,760,Recife,7000,3200
389,HL1008,1/12/2018,4,Philco,2000,1240,São Paulo,8000,3040
390,HL1020,1/12/2018,1,Motorola,1500,830,Fortaleza,1500,670
391,HL1003,1/12/2018,2,Samsung,4500,2520,Salvador,9000,3960
392,HL1018,1/12/2018,4,Xiaomi,1200,840,Nova Iguaçu,4800,1440
393,HL1024,1/12/2018,2,Acer,2400,1180,São Paulo,4800,2440
394,HL1024,1/12/2018,5,Acer,2400,1060,Rio de Janeiro,12000,6700
395,HL1019,1/12/2018,3,Apple,6500,2930,São Paulo,19500,10710
396,HL1007,1/12/2018,4,Dell,2300,1330,Fortaleza,9200,3880
397,HL1009,1/12/2018,1,Motorola,1400,870,São Paulo,1400,530
398,HL1021,1/12/2018,1,Samsung,3000,1410,Recife,3000,1590
399,HL1008,1/12/2018,5,Philco,2000,980,Porto Alegre,10000,5100
400,HL1018,1/12/2018,3,Xiaomi,1200,710,Goiânia,3600,1470
401,HL1013,1/12/2018,5,Nikon,1550,780,Nova Iguaçu,7750,3850
402,HL1014,1/12/2018,1,Samsung,1100,540,Curitiba,1100,560
403,HL1009,1/12/2018,5,Motorola,1400,950,Campinas,7000,2250
404,HL1019,1/12/2018,5,Apple,6500,4100,São Paulo,32500,12000
405,HL1005,1/12/2018,4,Canon,1500,980,Recife,6000,2080
406,HL1008,1/12/2018,5,Philco,2000,920,Goiânia,10000,5400
407,HL1002,1/12/2018,4,Apple,2500,1450,São Paulo,10000,4200
408,HL1015,1/12/2018,2,Sony,700,360,Recife,1400,680
409,HL1024,1/12/2018,4,Acer,2400,1200,Rio de Janeiro,9600,4800
410,HL1023,1/12/2018,2,Samsung,1500,920,Goiânia,3000,1160
411,HL1024,1/12/2018,5,Acer,2400,1680,Recife,12000,3600
412,HL1015,1/12/2018,5,Sony,700,480,Rio de Janeiro,3500,1100
413,HL1015,1/12/2018,3,Sony,700,320,São Paulo,2100,1140
414,HL1008,1/12/2018,3,Philco,2000,1220,São Paulo,6000,2340
415,HL1018,1/13/2018,2,Xiaomi,1200,640,São Paulo,2400,1120
416,HL1021,1/13/2018,4,Samsung,3000,1230,São Paulo,12000,7080
417,HL1001,1/13/2018,4,LG,2600,1270,Curitiba,10400,5320
418,HL1022,1/13/2018,5,Apple,750,380,Salvador,3750,1850
419,HL1006,1/13/2018,1,Samsung,1400,830,São Paulo,1400,570
420,HL1001,1/13/2018,3,LG,2600,1090,Fortaleza,7800,4530
421,HL1018,1/13/2018,1,Xiaomi,1200,560,São Paulo,1200,640
422,HL1003,1/13/2018,4,Samsung,4500,3150,Nova Iguaçu,18000,5400
423,HL1023,1/13/2018,5,Samsung,1500,770,Guarulhos,7500,3650
424,HL1010,1/13/2018,2,Apple,1900,970,Fortaleza,3800,1860
425,HL1018,1/13/2018,3,Xiaomi,1200,640,São Paulo,3600,1680
426,HL1018,1/13/2018,2,Xiaomi,1200,730,Rio de Janeiro,2400,940
427,HL1013,1/13/2018,3,Nikon,1550,810,Fortaleza,4650,2220
428,HL1008,1/13/2018,4,Philco,2000,1300,Recife,8000,2800
429,HL1017,1/13/2018,4,Samsung,5200,3540,Nova Iguaçu,20800,6640
430,HL1013,1/13/2018,4,Nikon,1550,820,Curitiba,6200,2920
431,HL1008,1/13/2018,1,Philco,2000,1300,São Paulo,2000,700
432,HL1009,1/13/2018,1,Motorola,1400,910,Goiânia,1400,490
433,HL1008,1/13/2018,3,Philco,2000,1240,Curitiba,6000,2280
434,HL1012,1/13/2018,1,Dell,5500,3740,Fortaleza,5500,1760
435,HL1023,1/13/2018,2,Samsung,1500,890,Rio de Janeiro,3000,1220
436,HL1021,1/13/2018,2,Samsung,3000,1200,São Paulo,6000,3600
437,HL1023,1/13/2018,3,Samsung,1500,780,Recife,4500,2160
438,HL1024,1/13/2018,2,Acer,2400,1490,Guarulhos,4800,1820
439,HL1021,1/13/2018,5,Samsung,3000,2010,Goiânia,15000,4950
440,HL1008,1/13/2018,4,Philco,2000,1160,Nova Iguaçu,8000,3360
441,HL1001,1/14/2018,3,LG,2600,1640,Salvador,7800,2880
442,HL1004,1/14/2018,5,Apple,1750,980,Guarulhos,8750,3850
443,HL1009,1/14/2018,2,Motorola,1400,880,Campinas,2800,1040
444,HL1018,1/14/2018,2,Xiaomi,1200,820,Salvador,2400,760
445,HL1001,1/14/2018,3,LG,2600,1140,Rio de Janeiro,7800,4380
446,HL1021,1/14/2018,1,Samsung,3000,1230,Fortaleza,3000,1770
447,HL1001,1/14/2018,4,LG,2600,1610,Salvador,10400,3960
448,HL1013,1/14/2018,1,Nikon,1550,680,Salvador,1550,870
449,HL1010,1/14/2018,1,Apple,1900,910,Rio de Janeiro,1900,990
450,HL1014,1/14/2018,4,Samsung,1100,560,Salvador,4400,2160
451,HL1016,1/14/2018,2,Samsung,1450,680,Nova Iguaçu,2900,1540
452,HL1005,1/14/2018,5,Canon,1500,840,Nova Iguaçu,7500,3300
453,HL1007,1/14/2018,5,Dell,2300,1080,Salvador,11500,6100
454,HL1021,1/14/2018,2,Samsung,3000,2010,Campinas,6000,1980
455,HL1009,1/14/2018,2,Motorola,1400,900,Porto Alegre,2800,1000
456,HL1018,1/14/2018,4,Xiaomi,1200,580,Salvador,4800,2480
457,HL1015,1/14/2018,4,Sony,700,310,Salvador,2800,1560
458,HL1007,1/14/2018,1,Dell,2300,1040,Curitiba,2300,1260
459,HL1009,1/14/2018,1,Motorola,1400,640,Guarulhos,1400,760
460,HL1005,1/14/2018,5,Canon,1500,990,São Paulo,7500,2550
461,HL1018,1/14/2018,4,Xiaomi,1200,730,Guarulhos,4800,1880
462,HL1019,1/14/2018,4,Apple,6500,3970,São Paulo,26000,10120
463,HL1018,1/14/2018,3,Xiaomi,1200,550,São Paulo,3600,1950
464,HL1018,1/14/2018,2,Xiaomi,1200,640,Salvador,2400,1120
465,HL1024,1/14/2018,3,Acer,2400,1300,Campinas,7200,3300
466,HL1005,1/14/2018,2,Canon,1500,780,Rio de Janeiro,3000,1440
467,HL1010,1/14/2018,4,Apple,1900,1290,São Paulo,7600,2440
468,HL1008,1/14/2018,3,Philco,2000,1180,Rio de Janeiro,6000,2460
469,HL1001,1/14/2018,1,LG,2600,1820,Guarulhos,2600,780
470,HL1008,1/14/2018,4,Philco,2000,1000,Fortaleza,8000,4000
471,HL1010,1/14/2018,2,Apple,1900,1140,São Paulo,3800,1520
472,HL1018,1/14/2018,4,Xiaomi,1200,480,Salvador,4800,2880
473,HL1015,1/14/2018,4,Sony,700,460,Goiânia,2800,960
474,HL1007,1/14/2018,4,Dell,2300,1220,Curitiba,9200,4320
475,HL1001,1/14/2018,5,LG,2600,1460,Fortaleza,13000,5700
476,HL1012,1/14/2018,4,Dell,5500,3190,Fortaleza,22000,9240
477,HL1018,1/14/2018,1,Xiaomi,1200,700,Salvador,1200,500
478,HL1003,1/14/2018,5,Samsung,4500,2750,Fortaleza,22500,8750
479,HL1014,1/14/2018,4,Samsung,1100,520,Fortaleza,4400,2320
480,HL1005,1/14/2018,2,Canon,1500,630,Recife,3000,1740
481,HL1001,1/14/2018,1,LG,2600,1720,Fortaleza,2600,880
482,HL1022,1/14/2018,5,Apple,750,300,Fortaleza,3750,2250
483,HL1013,1/14/2018,1,Nikon,1550,840,Rio de Janeiro,1550,710
484,HL1018,1/15/2018,4,Xiaomi,1200,650,Guarulhos,4800,2200
485,HL1019,1/15/2018,1,Apple,6500,4230,Recife,6500,2270
486,HL1009,1/15/2018,1,Motorola,1400,850,Belo Horizonte,1400,550
487,HL1013,1/15/2018,4,Nikon,1550,870,Curitiba,6200,2720
488,HL1019,1/15/2018,1,Apple,6500,4160,Niterói,6500,2340
489,HL1002,1/15/2018,4,Apple,2500,1600,São Paulo,10000,3600
490,HL1015,1/15/2018,2,Sony,700,440,Fortaleza,1400,520
491,HL1024,1/15/2018,1,Acer,2400,1440,Rio de Janeiro,2400,960
492,HL1007,1/15/2018,3,Dell,2300,1360,São Paulo,6900,2820
493,HL1014,1/15/2018,5,Samsung,1100,540,Curitiba,5500,2800
494,HL1023,1/15/2018,1,Samsung,1500,840,Fortaleza,1500,660
495,HL1008,1/15/2018,1,Philco,2000,1240,Guarulhos,2000,760
496,HL1019,1/15/2018,5,Apple,6500,2930,Rio de Janeiro,32500,17850
497,HL1001,1/15/2018,1,LG,2600,1200,Curitiba,2600,1400
498,HL1003,1/15/2018,2,Samsung,4500,2340,Fortaleza,9000,4320
499,HL1008,1/15/2018,3,Philco,2000,900,São Paulo,6000,3300
500,HL1015,1/15/2018,2,Sony,700,420,Goiânia,1400,560
501,HL1009,1/15/2018,4,Motorola,1400,570,São Paulo,5600,3320
502,HL1020,1/15/2018,5,Motorola,1500,780,Recife,7500,3600
503,HL1009,1/15/2018,5,Motorola,1400,870,Nova Iguaçu,7000,2650
504,HL1018,1/15/2018,2,Xiaomi,1200,720,Belo Horizonte,2400,960
505,HL1021,1/15/2018,3,Samsung,3000,1530,Belo Horizonte,9000,4410
506,HL1021,1/15/2018,3,Samsung,3000,1500,Recife,9000,4500
507,HL1024,1/15/2018,5,Acer,2400,1390,Campinas,12000,5050
508,HL1001,1/15/2018,5,LG,2600,1820,Curitiba,13000,3900
509,HL1023,1/15/2018,5,Samsung,1500,840,São Paulo,7500,3300
510,HL1012,1/15/2018,1,Dell,5500,3520,Curitiba,5500,1980
511,HL1015,1/15/2018,4,Sony,700,440,Nova Iguaçu,2800,1040
512,HL1014,1/15/2018,3,Samsung,1100,520,Fortaleza,3300,1740
513,HL1021,1/15/2018,1,Samsung,3000,1890,Porto Alegre,3000,1110
514,HL1020,1/15/2018,4,Motorola,1500,990,Recife,6000,2040
515,HL1003,1/15/2018,2,Samsung,4500,1800,São Paulo,9000,5400
516,HL1001,1/16/2018,2,LG,2600,1270,Salvador,5200,2660
517,HL1008,1/16/2018,2,Philco,2000,820,Rio de Janeiro,4000,2360
518,HL1015,1/16/2018,5,Sony,700,480,Recife,3500,1100
519,HL1024,1/16/2018,3,Acer,2400,1680,Rio de Janeiro,7200,2160
520,HL1002,1/16/2018,2,Apple,2500,1130,Recife,5000,2740
521,HL1020,1/16/2018,4,Motorola,1500,660,Porto Alegre,6000,3360
522,HL1002,1/16/2018,3,Apple,2500,1330,Salvador,7500,3510
523,HL1024,1/16/2018,5,Acer,2400,980,Rio de Janeiro,12000,7100
524,HL1008,1/16/2018,5,Philco,2000,980,Salvador,10000,5100
525,HL1020,1/16/2018,2,Motorola,1500,710,Nova Iguaçu,3000,1580
526,HL1024,1/16/2018,2,Acer,2400,1440,São Paulo,4800,1920
527,HL1007,1/16/2018,2,Dell,2300,1430,Guarulhos,4600,1740
528,HL1007,1/16/2018,3,Dell,2300,1540,Curitiba,6900,2280
529,HL1002,1/16/2018,2,Apple,2500,1480,Curitiba,5000,2040
530,HL1007,1/16/2018,2,Dell,2300,1040,Fortaleza,4600,2520
531,HL1023,1/16/2018,3,Samsung,1500,690,Porto Alegre,4500,2430
532,HL1015,1/16/2018,1,Sony,700,370,Recife,700,330
533,HL1009,1/16/2018,4,Motorola,1400,940,Recife,5600,1840
534,HL1005,1/16/2018,2,Canon,1500,1040,Campinas,3000,920
535,HL1020,1/16/2018,5,Motorola,1500,1020,Rio de Janeiro,7500,2400
536,HL1021,1/16/2018,3,Samsung,3000,1800,Salvador,9000,3600
537,HL1005,1/16/2018,2,Canon,1500,990,Salvador,3000,1020
538,HL1015,1/16/2018,5,Sony,700,390,São Paulo,3500,1550
539,HL1024,1/16/2018,3,Acer,2400,1250,São Paulo,7200,3450
540,HL1001,1/16/2018,2,LG,2600,1720,Salvador,5200,1760
541,HL1007,1/16/2018,2,Dell,2300,1130,Campinas,4600,2340
542,HL1009,1/16/2018,4,Motorola,1400,780,Goiânia,5600,2480
543,HL1013,1/16/2018,1,Nikon,1550,670,São Paulo,1550,880
544,HL1009,1/16/2018,3,Motorola,1400,810,Curitiba,4200,1770
545,HL1010,1/16/2018,3,Apple,1900,840,Goiânia,5700,3180
546,HL1005,1/16/2018,5,Canon,1500,620,Rio de Janeiro,7500,4400
547,HL1020,1/16/2018,5,Motorola,1500,990,São Paulo,7500,2550
548,HL1005,1/16/2018,3,Canon,1500,680,Porto Alegre,4500,2460
549,HL1020,1/16/2018,2,Motorola,1500,740,Goiânia,3000,1520
550,HL1021,1/16/2018,5,Samsung,3000,1410,São Paulo,15000,7950
551,HL1001,1/17/2018,5,LG,2600,1660,Recife,13000,4700
552,HL1001,1/17/2018,4,LG,2600,1790,Recife,10400,3240
553,HL1013,1/17/2018,4,Nikon,1550,820,São Paulo,6200,2920
554,HL1003,1/17/2018,4,Samsung,4500,3020,São Paulo,18000,5920
555,HL1005,1/17/2018,3,Canon,1500,1010,São Paulo,4500,1470
556,HL1007,1/17/2018,1,Dell,2300,1100,São Paulo,2300,1200
557,HL1005,1/17/2018,3,Canon,1500,770,Salvador,4500,2190
558,HL1015,1/17/2018,2,Sony,700,310,Fortaleza,1400,780
559,HL1013,1/17/2018,1,Nikon,1550,730,Salvador,1550,820
560,HL1007,1/17/2018,2,Dell,2300,1450,Porto Alegre,4600,1700
561,HL1009,1/17/2018,4,Motorola,1400,660,Porto Alegre,5600,2960
562,HL1002,1/17/2018,4,Apple,2500,1400,Belo Horizonte,10000,4400
563,HL1009,1/17/2018,5,Motorola,1400,660,Guarulhos,7000,3700
564,HL1001,1/17/2018,4,LG,2600,1820,Salvador,10400,3120
565,HL1001,1/17/2018,5,LG,2600,1640,Campinas,13000,4800
566,HL1013,1/17/2018,2,Nikon,1550,620,São Paulo,3100,1860
567,HL1015,1/17/2018,3,Sony,700,370,São Paulo,2100,990
568,HL1003,1/17/2018,1,Samsung,4500,1940,Curitiba,4500,2560
569,HL1024,1/17/2018,1,Acer,2400,1130,São Paulo,2400,1270
570,HL1005,1/17/2018,3,Canon,1500,810,Porto Alegre,4500,2070
571,HL1023,1/17/2018,5,Samsung,1500,930,Belo Horizonte,7500,2850
572,HL1007,1/17/2018,5,Dell,2300,1400,Rio de Janeiro,11500,4500
573,HL1001,1/17/2018,5,LG,2600,1610,Recife,13000,4950
574,HL1015,1/17/2018,5,Sony,700,410,Nova Iguaçu,3500,1450
575,HL1015,1/17/2018,3,Sony,700,390,Curitiba,2100,930
576,HL1018,1/17/2018,5,Xiaomi,1200,670,Rio de Janeiro,6000,2650
577,HL1015,1/17/2018,4,Sony,700,430,São Paulo,2800,1080
578,HL1007,1/17/2018,3,Dell,2300,1040,Belo Horizonte,6900,3780
579,HL1015,1/17/2018,5,Sony,700,480,São Paulo,3500,1100
580,HL1022,1/17/2018,5,Apple,750,300,Niterói,3750,2250
581,HL1022,1/17/2018,2,Apple,750,480,Fortaleza,1500,540
582,HL1010,1/17/2018,2,Apple,1900,890,Rio de Janeiro,3800,2020
583,HL1019,1/17/2018,1,Apple,6500,4420,Belo Horizonte,6500,2080
584,HL1023,1/17/2018,3,Samsung,1500,830,Porto Alegre,4500,2010
585,HL1005,1/17/2018,3,Canon,1500,950,Nova Iguaçu,4500,1650
586,HL1006,1/17/2018,1,Samsung,1400,620,Porto Alegre,1400,780
587,HL1007,1/17/2018,2,Dell,2300,1200,Niterói,4600,2200
588,HL1018,1/17/2018,2,Xiaomi,1200,500,Niterói,2400,1400
589,HL1021,1/17/2018,2,Samsung,3000,1200,Curitiba,6000,3600
590,HL1005,1/18/2018,3,Canon,1500,950,São Paulo,4500,1650
591,HL1008,1/18/2018,4,Philco,2000,1100,Salvador,8000,3600
592,HL1015,1/18/2018,5,Sony,700,470,Fortaleza,3500,1150
593,HL1018,1/18/2018,1,Xiaomi,1200,840,Fortaleza,1200,360
594,HL1003,1/18/2018,3,Samsung,4500,2210,Rio de Janeiro,13500,6870
595,HL1015,1/18/2018,2,Sony,700,350,Fortaleza,1400,700
596,HL1007,1/18/2018,1,Dell,2300,1150,Recife,2300,1150
597,HL1009,1/18/2018,2,Motorola,1400,690,Rio de Janeiro,2800,1420
598,HL1017,1/18/2018,4,Samsung,5200,3480,São Paulo,20800,6880
599,HL1008,1/18/2018,4,Philco,2000,1240,Porto Alegre,8000,3040
600,HL1008,1/18/2018,3,Philco,2000,1240,Nova Iguaçu,6000,2280
601,HL1013,1/18/2018,2,Nikon,1550,960,Goiânia,3100,1180
602,HL1003,1/18/2018,4,Samsung,4500,2750,Fortaleza,18000,7000
603,HL1015,1/18/2018,4,Sony,700,330,São Paulo,2800,1480
604,HL1015,1/18/2018,3,Sony,700,280,Rio de Janeiro,2100,1260
605,HL1023,1/18/2018,4,Samsung,1500,620,Salvador,6000,3520
606,HL1013,1/18/2018,2,Nikon,1550,990,Fortaleza,3100,1120
607,HL1019,1/18/2018,4,Apple,6500,3840,Goiânia,26000,10640
608,HL1017,1/18/2018,2,Samsung,5200,2080,Recife,10400,6240
609,HL1009,1/18/2018,4,Motorola,1400,850,Niterói,5600,2200
610,HL1021,1/18/2018,4,Samsung,3000,1770,Curitiba,12000,4920
611,HL1009,1/18/2018,5,Motorola,1400,590,São Paulo,7000,4050
612,HL1023,1/18/2018,2,Samsung,1500,920,São Paulo,3000,1160
613,HL1010,1/18/2018,3,Apple,1900,1010,São Paulo,5700,2670
614,HL1010,1/18/2018,5,Apple,1900,1010,Salvador,9500,4450
615,HL1016,1/18/2018,4,Samsung,1450,680,São Paulo,5800,3080
616,HL1018,1/18/2018,5,Xiaomi,1200,770,Fortaleza,6000,2150
617,HL1015,1/18/2018,4,Sony,700,480,Goiânia,2800,880
618,HL1019,1/18/2018,3,Apple,6500,2600,Campinas,19500,11700
619,HL1008,1/18/2018,4,Philco,2000,1380,Fortaleza,8000,2480
620,HL1013,1/18/2018,5,Nikon,1550,640,Guarulhos,7750,4550
621,HL1023,1/18/2018,5,Samsung,1500,770,Fortaleza,7500,3650
622,HL1013,1/18/2018,3,Nikon,1550,790,Rio de Janeiro,4650,2280
623,HL1001,1/19/2018,2,LG,2600,1220,Fortaleza,5200,2760
624,HL1020,1/19/2018,5,Motorola,1500,800,Fortaleza,7500,3500
625,HL1010,1/19/2018,5,Apple,1900,1140,Rio de Janeiro,9500,3800
626,HL1005,1/19/2018,5,Canon,1500,1040,São Paulo,7500,2300
627,HL1014,1/19/2018,1,Samsung,1100,700,Rio de Janeiro,1100,400
628,HL1001,1/19/2018,2,LG,2600,1090,São Paulo,5200,3020
629,HL1006,1/19/2018,4,Samsung,1400,840,Belo Horizonte,5600,2240
630,HL1001,1/19/2018,4,LG,2600,1510,São Paulo,10400,4360
631,HL1015,1/19/2018,2,Sony,700,340,Recife,1400,720
632,HL1015,1/19/2018,5,Sony,700,350,Salvador,3500,1750
633,HL1003,1/19/2018,3,Samsung,4500,3110,Recife,13500,4170
634,HL1011,1/19/2018,1,Samsung,2000,1100,Recife,2000,900
635,HL1013,1/19/2018,5,Nikon,1550,650,São Paulo,7750,4500
636,HL1013,1/19/2018,2,Nikon,1550,850,Belo Horizonte,3100,1400
637,HL1015,1/19/2018,4,Sony,700,280,São Paulo,2800,1680
638,HL1017,1/19/2018,5,Samsung,5200,2080,São Paulo,26000,15600
639,HL1011,1/19/2018,2,Samsung,2000,940,Rio de Janeiro,4000,2120
640,HL1020,1/19/2018,4,Motorola,1500,1040,Fortaleza,6000,1840
641,HL1014,1/19/2018,5,Samsung,1100,770,Salvador,5500,1650
642,HL1024,1/19/2018,4,Acer,2400,1080,Porto Alegre,9600,5280
643,HL1017,1/19/2018,5,Samsung,5200,3380,Rio de Janeiro,26000,9100
644,HL1021,1/19/2018,3,Samsung,3000,1770,São Paulo,9000,3690
645,HL1002,1/19/2018,1,Apple,2500,1030,Rio de Janeiro,2500,1470
646,HL1013,1/19/2018,1,Nikon,1550,870,Salvador,1550,680
647,HL1002,1/19/2018,5,Apple,2500,1600,São Paulo,12500,4500
648,HL1015,1/19/2018,3,Sony,700,310,Goiânia,2100,1170
649,HL1020,1/19/2018,4,Motorola,1500,980,Salvador,6000,2080
650,HL1002,1/19/2018,4,Apple,2500,1350,Rio de Janeiro,10000,4600
651,HL1021,1/19/2018,5,Samsung,3000,1800,Belo Horizonte,15000,6000
652,HL1021,1/19/2018,3,Samsung,3000,1740,São Paulo,9000,3780
653,HL1005,1/19/2018,1,Canon,1500,800,Salvador,1500,700
654,HL1012,1/19/2018,5,Dell,5500,2700,Porto Alegre,27500,14000
655,HL1006,1/19/2018,2,Samsung,1400,730,Rio de Janeiro,2800,1340
656,HL1001,1/19/2018,5,LG,2600,1250,Salvador,13000,6750
657,HL1009,1/19/2018,5,Motorola,1400,920,Nova Iguaçu,7000,2400
658,HL1002,1/19/2018,1,Apple,2500,1480,Campinas,2500,1020
659,HL1015,1/19/2018,2,Sony,700,480,Fortaleza,1400,440
660,HL1019,1/19/2018,1,Apple,6500,4100,Salvador,6500,2400
661,HL1005,1/19/2018,4,Canon,1500,800,Salvador,6000,2800
662,HL1008,1/19/2018,4,Philco,2000,880,Fortaleza,8000,4480
663,HL1010,1/19/2018,4,Apple,1900,1330,São Paulo,7600,2280
664,HL1013,1/19/2018,2,Nikon,1550,820,São Paulo,3100,1460
665,HL1005,1/19/2018,4,Canon,1500,1010,Fortaleza,6000,1960
666,HL1005,1/20/2018,3,Canon,1500,660,Fortaleza,4500,2520
667,HL1023,1/20/2018,2,Samsung,1500,630,Fortaleza,3000,1740
668,HL1009,1/20/2018,5,Motorola,1400,880,Porto Alegre,7000,2600
669,HL1021,1/20/2018,3,Samsung,3000,1770,Curitiba,9000,3690
670,HL1015,1/20/2018,4,Sony,700,480,Niterói,2800,880
671,HL1009,1/20/2018,4,Motorola,1400,800,Goiânia,5600,2400
672,HL1024,1/20/2018,4,Acer,2400,1270,Recife,9600,4520
673,HL1012,1/20/2018,4,Dell,5500,2260,Fortaleza,22000,12960
674,HL1021,1/20/2018,5,Samsung,3000,1950,Guarulhos,15000,5250
675,HL1008,1/20/2018,1,Philco,2000,1360,Rio de Janeiro,2000,640
676,HL1008,1/20/2018,2,Philco,2000,1300,São Paulo,4000,1400
677,HL1015,1/20/2018,2,Sony,700,410,Rio de Janeiro,1400,580
678,HL1005,1/20/2018,2,Canon,1500,980,Nova Iguaçu,3000,1040
679,HL1013,1/20/2018,5,Nikon,1550,1040,São Paulo,7750,2550
680,HL1001,1/20/2018,2,LG,2600,1400,Campinas,5200,2400
681,HL1013,1/20/2018,3,Nikon,1550,910,Campinas,4650,1920
682,HL1015,1/20/2018,4,Sony,700,290,Recife,2800,1640
683,HL1014,1/20/2018,3,Samsung,1100,760,Belo Horizonte,3300,1020
684,HL1019,1/20/2018,1,Apple,6500,3710,Recife,6500,2790
685,HL1005,1/20/2018,3,Canon,1500,960,Belo Horizonte,4500,1620
686,HL1019,1/20/2018,5,Apple,6500,2600,São Paulo,32500,19500
687,HL1023,1/20/2018,1,Samsung,1500,740,Rio de Janeiro,1500,760
688,HL1019,1/20/2018,4,Apple,6500,4490,Belo Horizonte,26000,8040
689,HL1019,1/20/2018,5,Apple,6500,4030,São Paulo,32500,12350
690,HL1015,1/20/2018,4,Sony,700,420,Rio de Janeiro,2800,1120
691,HL1003,1/20/2018,3,Samsung,4500,1800,São Paulo,13500,8100
692,HL1012,1/20/2018,2,Dell,5500,2750,Goiânia,11000,5500
693,HL1013,1/20/2018,1,Nikon,1550,670,Recife,1550,880
694,HL1018,1/20/2018,4,Xiaomi,1200,710,Recife,4800,1960
695,HL1008,1/20/2018,5,Philco,2000,1020,Campinas,10000,4900
696,HL1019,1/20/2018,3,Apple,6500,3840,Fortaleza,19500,7980
697,HL1016,1/20/2018,5,Samsung,1450,680,Salvador,7250,3850
698,HL1020,1/21/2018,1,Motorola,1500,890,Fortaleza,1500,610
699,HL1015,1/21/2018,3,Sony,700,400,Rio de Janeiro,2100,900
700,HL1020,1/21/2018,2,Motorola,1500,770,Salvador,3000,1460
701,HL1018,1/21/2018,4,Xiaomi,1200,780,Campinas,4800,1680
702,HL1009,1/21/2018,3,Motorola,1400,810,São Paulo,4200,1770
703,HL1015,1/21/2018,2,Sony,700,490,Rio de Janeiro,1400,420
704,HL1005,1/21/2018,3,Canon,1500,800,Goiânia,4500,2100
705,HL1007,1/21/2018,5,Dell,2300,1520,Fortaleza,11500,3900
706,HL1001,1/21/2018,1,LG,2600,1610,Rio de Janeiro,2600,990
707,HL1007,1/21/2018,2,Dell,2300,1470,Rio de Janeiro,4600,1660
708,HL1023,1/21/2018,2,Samsung,1500,740,Rio de Janeiro,3000,1520
709,HL1015,1/21/2018,5,Sony,700,390,São Paulo,3500,1550
710,HL1005,1/21/2018,3,Canon,1500,800,Recife,4500,2100
711,HL1001,1/21/2018,1,LG,2600,1510,Belo Horizonte,2600,1090
712,HL1002,1/21/2018,1,Apple,2500,1330,Rio de Janeiro,2500,1170
713,HL1005,1/21/2018,4,Canon,1500,1050,Guarulhos,6000,1800
714,HL1019,1/21/2018,4,Apple,6500,2730,Belo Horizonte,26000,15080
715,HL1003,1/21/2018,3,Samsung,4500,2120,Salvador,13500,7140
716,HL1001,1/21/2018,2,LG,2600,1300,Fortaleza,5200,2600
717,HL1012,1/21/2018,5,Dell,5500,3690,São Paulo,27500,9050
718,HL1001,1/21/2018,5,LG,2600,1330,Fortaleza,13000,6350
719,HL1023,1/21/2018,5,Samsung,1500,750,Rio de Janeiro,7500,3750
720,HL1015,1/21/2018,5,Sony,700,280,Salvador,3500,2100
721,HL1005,1/21/2018,1,Canon,1500,630,Fortaleza,1500,870
722,HL1018,1/21/2018,1,Xiaomi,1200,680,Rio de Janeiro,1200,520
723,HL1015,1/21/2018,5,Sony,700,380,São Paulo,3500,1600
724,HL1011,1/21/2018,5,Samsung,2000,800,São Paulo,10000,6000
725,HL1009,1/21/2018,1,Motorola,1400,830,Salvador,1400,570
726,HL1008,1/21/2018,5,Philco,2000,900,São Paulo,10000,5500
727,HL1020,1/21/2018,5,Motorola,1500,620,São Paulo,7500,4400
728,HL1020,1/21/2018,1,Motorola,1500,630,Rio de Janeiro,1500,870
